March 12, 2010,031210_WklyGnd-Wilson_Family_Trust.txt
July 14, 2003,jul_2003_11.txt
March 12, 2012,031212-1M-RRice-Fort-Worth.txt
October 4, 2004,oct_2004_12.txt
December 28, 2009,20091228-1M-JMcNamara.txt
May 31, 2011,053111-MM_Jackpot-Granbury.txt
December 28, 2004,dec_2004_01.txt
May 31, 2013,053113-WeekofWinners.txt
February 16, 2010,021610-Monthly-Bonus-Srubar.txt
November 10, 2004,nov_2004_10.txt
August 11, 2005,9aug05.txt
Sept. 11, 2012,091012_TGraves_Blast_1mil.txt
January 3, 2003,jan_2003_14.txt
November 3, 2003,nov_2003_13.txt
February 8, 2011,020811-7M-SFL.txt
September 2, 2005,11sept05.txt
July 27, 2012,072712-SO-JBarB.txt
July 27, 2011,072711-2_5M-TSeals.txt
August 05, 2009,080509-Evans-Pure_Gold_50000-Caldwell.txt
April 3, 2012,040312-MM-Record-Sales.txt
November 28, 2001,07.txt
April 13, 2001,60.txt
September 01, 2009,20090901-1M-DPearson.txt
Nov. 30, 2012,113012-1M-PB-AChavira-HOU-BGalloway-DALKomatinsky-HUMFINAL.txt
Oct. 23, 2014,10-23-14_1M_PB_Deer_Park.txt
September 5, 2003,sep_2003_08.txt
December 2, 2003,dec_2003_12.txt
May 04, 2007,050407_1MillionMegaBucks-OscarWaters.txt
May 04, 2006,050406_Set_for_Life_winner.txt
May 01, 2009,05012009_MMBump.txt
March 6, 2013,030613-16M-LT-TCSmithTrust-FtWorth.txt
August 12, 2005,8aug05.txt
March 2, 2005,21mar05.txt
December 15, 2009,121509-Chadwick-Set_for_Life.txt
June 30, 2009,20090630_1MGChappel.txt
November 13, 2007,111207_82MillionMMwinner-SBAlchemyHoldings.txt
July 12, 2002,jul_2002_04.txt
August 1, 2014,8-1-14_1M_TTS_Laredo.txt
May 22, 2012,052112_Advertising_Contract_Announcement.txt
May 22, 2013,052113-6_point_75M-LT-Snyder.txt
August 1, 2011,080111-21000-Fabian-RoundRock.txt
June 30, 2004,jun_2004_02.txt
June 30, 2005,1jun05.txt
April 14, 2014,4-14-14_TLC_MEDIA_STATEMENT.txt
December 11, 2006,121106_BingoAllocations.txt
Feb. 3, 2012,020312-200M-powerball-jackpot.txt
May 1, 2006,050106_Odessa_Monthly_Bonus_winner.txt
December 11, 2007,121107_77K-MBrown.txt
August 28, 2002,aug_2002_02.txt
August 28, 2003,aug_2003_02.txt
May 1, 2009,050109-HOUSTON-MM_250K_and_SuperSetForLife-Don_T_Johnson.txt
May 6, 2010,20100506-LottoTexasJackpot.txt
September 16, 2004,sep_2004_05.txt
May 6, 2014,5-6-14_1M_50X_Winner.txt
September 13, 2007,20070913Lucky_MillionsBHoward.txt
April 11, 2003,apr_2003_08.txt
March 29, 2010,20100329-20k-RReyes.txt
August 9, 2002,aug_2002_08.txt
September 29, 2005,2sept05.txt
September 29, 2006,092906_EarlyLT.txt
April 11, 2005,8apr05.txt
December 14, 2006,121406_Pick_3_3-2-1drawing.txt
Nov. 27, 2012,112712_PB_Jackpot_Alert_FINAL.txt
November 5, 2003,nov_2003_12.txt
December 14, 2001,04.txt
January 22, 2009,20090122GYoungSetForLife.txt
March 28, 2002,mar_2002_02.txt
September 11, 2009,20090911-10M-THenderson.txt
September 11, 2008,20080911_UnauthorizedData.txt
Nov. 20, 2012,112012-1M-SO-MBaker-GrandSaline.txt
December 16, 2004,dec_2004_08.txt
March 29, 2011,032911_500M_Frenzy_Crawford_Garland.txt
September 11, 2006,091106_Cash_Five_winner.txt
September 11, 2001,22.txt
